bdb_cid,smiles,mw,alogp,tpsa,hbd,hba,rotb,rings,arom_rings,fsp3,formal_charge,heavy_atoms,globularity_proxy,scaffold
1617,CC[N+](C)(CC)CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,348.4996,2.7012,46.53,1,3,9,2,1,0.6666666666666666,1,25,0.48,c1ccc(CC2CCCCC2)cc1
1618,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,314.4038,0.9492,83.58,2,2,10,1,1,0.5384615384615384,0,21,0.23809523809523808,c1ccoc1
1620,CC[N+](CC)(CC1=CC=CC=C1)CC(=O)NC2=C(C=CC=C2C)C,325.4678,2.8552,29.1,1,1,8,2,2,0.38095238095238093,1,24,0.5,O=C(C[NH2+]Cc1ccccc1)Nc1ccccc1
1621,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O,468.3665,3.1831,173.71,1,7,8,4,4,0.13043478260869565,0,34,0.5882352941176471,O=c1ccoc2cccc(OCCCOc3cccc4occc(=O)c34)c12
1622,CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4C(=CCC5C4(C(=O)CC6(C5(CC(C6C7(C(=O)C=C(O7)C(C)C)C)O)C)C)C)C3(C)C)O)O)O)O)O,762.9232,1.1471,201.67,6,13,6,7,0,0.8536585365853658,0,54,0.6296296296296297,O=C1C=COC1C1CCC2C1CC(=O)C1C3CCC(OC4OCCCC4OC4CCCCO4)CC3=CCC21
1623,CN1CCC2=CC(=C(C=C2C1CC3=CC=C(C=C3)O)OC4=C(C=CC(=C4)CC5C6=CC(=C(C=C6CCN5C)OC)OC)O)OC,610.7392,6.9696,83.86000000000001,2,6,9,6,4,0.35135135135135137,0,45,0.7111111111111111,c1ccc(CC2NCCc3ccc(Oc4cccc(CC5NCCc6ccccc65)c4)cc32)cc1
1624,COC1=C(C=CC(=C1)C(=O)OC2C3C=COC(C3C4(C2O4)CO)OC5C(C(C(C(O5)CO)O)O)O)O,512.4606,-2.0073,197.13,6,13,8,5,1,0.6086956521739131,0,36,0.6111111111111112,O=C(OC1C2C=COC(OC3CCCCO3)C2C2OC12)c1ccccc1
1625,CC1(C2CC(=O)C3(C(C2(C(CC(=O)O1)O)C)CCC4(C35C(O5)C(=O)OC4C6=COC=C6)C)C)C,472.5275,1.2674,115.57000000000002,1,8,1,6,1,0.7307692307692307,0,34,0.7352941176470589,O=C1CCC2C(CO1)CC(=O)C1C2CCC2C(c3ccoc3)OC(=O)C3OC321
1626,C1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC4C(C(C(C(O4)C(=O)O)O)O)O)O)O,446.361,1.2636,187.12,5,9,4,4,3,0.23809523809523808,0,32,0.6875,O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12
1627,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O,270.2369,3.0658,90.9,3,5,1,3,3,0.0,0,20,0.8,O=c1cc(-c2ccccc2)oc2ccccc12
1628,COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3)O)O,284.2635,3.3168,79.9,2,5,2,3,3,0.0625,0,21,0.7619047619047619,O=c1cc(-c2ccccc2)oc2ccccc12
1629,CC12CCC(C(C1CCC(=C)C2CC=C3C=COC3=O)(C)CO)O,332.4339,2.5028,66.76,2,4,3,3,0,0.65,0,24,0.625,C=C1CCC2CCCCC2C1CC=C1C=COC1=O
1630,COC1=C(C=C(C2=C1OC(=CC2=O)C3=CC=CC=C3)O)OC4C(C(C(C(O4)C(=O)O)O)O)O,460.3876,1.5146,176.12,4,9,5,4,3,0.2727272727272727,0,33,0.6666666666666666,O=c1cc(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12
1631,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)O)OC)OC,338.3771,3.6834,51.80000000000001,1,4,3,4,3,0.25,1,25,0.72,c1ccc2c(c1)CC[n+]1cc3ccccc3cc1-2
1632,C1CC2C3CCC[N+]4(C3C(CCC4)CN2C(=O)C1)[O-],264.3633,-0.8336,43.370000000000005,0,1,0,4,0,0.9333333333333333,0,19,0.8947368421052632,O=C1CCCC2C3CCC[NH+]4CCCC(CN12)C34
1633,O=C([O-])c1ccccc1Nc1cccc(OC(F)(F)F)c1,296.2214,4.4266,61.39,1,1,5,2,2,0.07142857142857142,-1,21,0.5714285714285714,c1ccc(Nc2ccccc2)cc1
1634,FC(F)(F)Oc1cccc(Nc2ccccc2-c2nnn[n-]2)c1,320.2494,5.2703,74.03,1,5,5,3,3,0.07142857142857142,-1,23,0.7391304347826086,c1ccc(Nc2ccccc2-c2nnn[n-]2)cc1
1635,FS(F)(F)(F)(F)c1cccc(Nc2ccccc2-c2nnn[n-]2)c1,362.3011,4.5839,64.80000000000001,1,4,4,3,3,0.0,-1,24,0.7083333333333334,c1ccc(Nc2ccccc2-c2nnn[n-]2)cc1
1636,Clc1cccc(Nc2ccccc2-c2nnn[n-]2)c1,270.6971,3.8148,64.80000000000001,1,4,3,3,3,0.0,-1,19,0.8947368421052632,c1ccc(Nc2ccccc2-c2nnn[n-]2)cc1
1637,O=C([O-])c1ccccc1Nc1ccc(Cl)c(C(F)(F)F)c1,314.667,3.9134,52.16,1,0,4,2,2,0.07142857142857142,-1,21,0.5714285714285714,c1ccc(Nc2ccccc2)cc1
1638,COc1cc(Nc2ccccc2C(=O)[O-])cc(C(F)(F)F)c1,310.2479,3.2326,61.39,1,1,5,2,2,0.13333333333333333,-1,22,0.5454545454545454,c1ccc(Nc2ccccc2)cc1
1639,FC(F)Oc1cccc(Nc2ccccc2-c2nnn[n-]2)c1,302.2589,3.9559,74.03,1,5,5,3,3,0.07142857142857142,-1,22,0.7727272727272727,c1ccc(Nc2ccccc2-c2nnn[n-]2)cc1
1640,FC(F)(F)c1cc(Nc2ccccc2-c2nnn[n-]2)ccc1Cl,338.695,4.7571,64.80000000000001,1,4,4,3,3,0.07142857142857142,-1,23,0.7391304347826086,c1ccc(Nc2ccccc2-c2nnn[n-]2)cc1
1641,COc1cc(Nc2ccccc2-c2nnn[nH]2)cc(C(F)(F)F)c1,335.2839,3.9727,75.72,1,4,5,3,3,0.13333333333333333,0,24,0.7083333333333334,c1ccc(Nc2ccccc2-c2nnn[nH]2)cc1
1642,Cc1c(Nc2ccccc2-c2nnn[n-]2)cccc1C(F)(F)F,318.2765,4.5789,64.80000000000001,1,4,4,3,3,0.13333333333333333,-1,23,0.7391304347826086,c1ccc(Nc2ccccc2-c2nnn[n-]2)cc1
1643,O=C([O-])c1ccccc1Nc1ccc(N2CCOCC2)c(C(F)(F)F)c1,365.3264,3.0989,64.63,1,1,5,3,2,0.2777777777777778,-1,26,0.6923076923076923,c1ccc(Nc2ccc(N3CCOCC3)cc2)cc1
1644,O=C([O-])c1ccccc1Nc1cc(OC2CC2)cc(C(F)(F)F)c1,336.2852,3.7223,61.39,1,1,6,3,2,0.23529411764705882,-1,24,0.625,c1ccc(Nc2cccc(OC3CC3)c2)cc1
1645,O=C1COc2c(cc(C(F)(F)F)cc2Nc2ccccc2C(=O)[O-])N1,351.2568,2.039,90.49,2,2,4,3,2,0.125,-1,25,0.64,O=C1COc2c(cccc2Nc2ccccc2)N1
1646,O=C([O-])c1ccccc1Nc1cc(OCc2ccccc2)cc(C(F)(F)F)c1,386.3439,4.8161,61.39,1,1,7,3,3,0.09523809523809523,-1,28,0.6428571428571429,c1ccc(COc2cccc(Nc3ccccc3)c2)cc1
1647,Cc1ccc(C(F)(F)F)cc1Nc1ccccc1-c1nnn[n-]1,318.2765,4.5789,64.80000000000001,1,4,4,3,3,0.13333333333333333,-1,23,0.7391304347826086,c1ccc(Nc2ccccc2-c2nnn[n-]2)cc1
1648,FC(F)(F)c1cc(Nc2ccccc2-c2nnn[n-]2)ccc1N1CCOCC1,389.3544,3.9426,77.27000000000001,1,5,5,4,3,0.2777777777777778,-1,28,0.8214285714285714,c1ccc(-c2nnn[n-]2)c(Nc2ccc(N3CCOCC3)cc2)c1
1649,O=C(O)c1ccccc1Nc1cc([N+](=O)O)cc(C(F)(F)F)c1,327.2354,1.5776,89.64,2,1,5,2,2,0.07142857142857142,1,23,0.5217391304347826,c1ccc(Nc2ccccc2)cc1
1650,Cc1cn(-c2cc(Nc3ccccc3C(=O)[O-])cc(C(F)(F)F)c2)cn1,360.3099,3.019,69.98,1,1,5,3,3,0.1111111111111111,-1,26,0.6538461538461539,c1ccc(Nc2cccc(-n3ccnc3)c2)cc1
1651,COc1cc(Nc2ccc(Cl)cc2-c2nnn[nH]2)cc(C(F)(F)F)c1,369.7289,4.6371,75.72,1,4,5,3,3,0.13333333333333333,0,25,0.68,c1ccc(Nc2ccccc2-c2nnn[nH]2)cc1
1652,O=[N+](O)c1cc(Nc2ccccc2-c2nnn[nH]2)cc(C(F)(F)F)c1,351.2634,1.6399,106.80000000000001,2,4,5,3,3,0.07142857142857142,1,25,0.68,c1ccc(Nc2ccccc2-c2nnn[nH]2)cc1
1653,COC(=O)c1cc(Nc2ccccc2C(=O)O)cc(C(F)(F)F)c1,339.266,3.7822,75.63,1,2,6,2,2,0.125,0,24,0.5,c1ccc(Nc2ccccc2)cc1
1654,NC(=O)c1cc(Nc2ccccc2C(=O)O)cc(C(F)(F)F)c1,324.2546,2.8976,92.42,2,1,5,2,2,0.06666666666666667,0,23,0.5217391304347826,c1ccc(Nc2ccccc2)cc1
1655,O=C([O-])c1ccccc1Nc1cc(N2CCOCC2)cc(C(F)(F)F)c1,365.3264,3.0989,64.63,1,1,5,3,2,0.2777777777777778,-1,26,0.6923076923076923,c1ccc(Nc2cccc(N3CCOCC3)c2)cc1
1656,COC(=O)c1cc(Nc2ccccc2-c2nnn[nH]2)cc(C(F)(F)F)c1,363.294,3.8445,92.78999999999999,1,5,6,3,3,0.125,0,26,0.6538461538461539,c1ccc(Nc2ccccc2-c2nnn[nH]2)cc1
1657,NC(=O)c1cc(Nc2ccccc2-c2nnn[nH]2)cc(C(F)(F)F)c1,348.2826,2.9599,109.58000000000001,2,4,5,3,3,0.06666666666666667,0,25,0.68,c1ccc(Nc2ccccc2-c2nnn[nH]2)cc1
1658,FC(F)(F)c1cc(Nc2ccccc2-c2nnn[nH]2)cc(OC2CC2)c1,361.3212,4.4624,75.72000000000001,1,4,6,4,3,0.23529411764705882,0,26,0.7692307692307693,c1cc(Nc2ccccc2-c2nnn[nH]2)cc(OC2CC2)c1
1659,Cc1cc(Nc2ccccc2-c2nnn[nH]2)cc(C(F)(F)F)c1,319.2845,4.4753,66.49000000000001,1,3,4,3,3,0.13333333333333333,0,23,0.7391304347826086,c1ccc(Nc2ccccc2-c2nnn[nH]2)cc1
1660,C1=CC(=CC(=C1)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)O)C(F)(F)F,326.2275,3.8212,92.47000000000001,1,0,5,2,2,0.07142857142857142,0,23,0.5217391304347826,c1ccc(Nc2ccccc2)cc1
1661,COc1ccc(Nc2ccccc2C(=O)[O-])cc1OCc1ccc(Cl)cc1,382.817,4.5218,70.62,1,2,7,3,3,0.09523809523809523,-1,27,0.6666666666666666,c1ccc(COc2cccc(Nc3ccccc3)c2)cc1
1662,COc1ccc(Nc2ccccc2C(=O)[O-])cc1OCc1cccc(F)c1,366.3624,4.0629,70.62,1,2,7,3,3,0.09523809523809523,-1,27,0.6666666666666666,c1ccc(COc2cccc(Nc3ccccc3)c2)cc1
1663,COc1cccc(COc2cc(Nc3ccccc3C(=O)[O-])ccc2OC)c1,378.3979,3.841,79.85000000000001,1,3,8,3,3,0.13636363636363635,-1,28,0.6428571428571429,c1ccc(COc2cccc(Nc3ccccc3)c2)cc1
1664,O=C([O-])c1ccccc1Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1Cl,382.665,4.8557,52.16,1,0,5,2,2,0.13333333333333333,-1,25,0.48,c1ccc(Nc2ccccc2)cc1
1665,FC(F)(F)c1cc(Nc2ccccc2-c2nnn[n-]2)c(Cl)c(C(F)(F)F)c1,406.693,5.6994,64.80000000000001,1,4,5,3,3,0.13333333333333333,-1,27,0.6296296296296297,c1ccc(Nc2ccccc2-c2nnn[n-]2)cc1
1666,Cc1ccc(Nc2ccccc2C(=O)[O-])cc1OCc1ccc(Cl)cc1,366.8176,5.0244,61.39,1,1,6,3,3,0.09523809523809523,-1,26,0.6923076923076923,c1ccc(COc2cccc(Nc3ccccc3)c2)cc1
1667,COc1cccc(COc2cc(Nc3ccccc3C(=O)[O-])ccc2C)c1,362.3985,4.3436,70.62,1,2,7,3,3,0.13636363636363635,-1,27,0.6666666666666666,c1ccc(COc2cccc(Nc3ccccc3)c2)cc1
1668,Cc1ccc(Nc2ccccc2C(=O)[O-])cc1OCc1cccc(F)c1,350.363,4.5655,61.39,1,1,6,3,3,0.09523809523809523,-1,26,0.6923076923076923,c1ccc(COc2cccc(Nc3ccccc3)c2)cc1
1669,O=C([O-])c1ccccc1Nc1cccc(OCc2ccc(Cl)cc2)c1,352.791,4.5382,61.39,1,1,6,3,3,0.05,-1,25,0.72,c1ccc(COc2cccc(Nc3ccccc3)c2)cc1
1670,COc1cccc(COc2cccc(Nc3ccccc3C(=O)[O-])c2)c1,348.3719,3.8574,70.62,1,2,7,3,3,0.09523809523809523,-1,26,0.6923076923076923,c1ccc(COc2cccc(Nc3ccccc3)c2)cc1
1671,O=C([O-])c1ccccc1Nc1cccc(OCc2cccc(F)c2)c1,336.3364,4.0793,61.39,1,1,6,3,3,0.05,-1,25,0.72,c1ccc(COc2cccc(Nc3ccccc3)c2)cc1
1672,NS(=O)(=O)c1ccccc1Nc1cccc(OCc2ccccc2)c1,354.4228,3.621,81.42,2,3,6,3,3,0.05263157894736842,0,25,0.72,c1ccc(COc2cccc(Nc3ccccc3)c2)cc1
1673,C1=CC=C(C(=C1)C(=O)N)NC2=CC=CC(=C2)C(F)(F)F,280.2451,3.2932,55.120000000000005,2,1,4,2,2,0.07142857142857142,0,20,0.6,c1ccc(Nc2ccccc2)cc1
1674,O=Cc1ccc(Cl)cc1Nc1ccccc1C(=O)O,275.6871,3.4083,66.4,1,1,4,2,2,0.0,0,19,0.631578947368421,c1ccc(Nc2ccccc2)cc1
1675,COC(=O)c1cccc(C(=O)O)c1Nc1cccc(C(F)(F)F)c1,339.266,3.7822,75.63000000000001,1,2,6,2,2,0.125,0,24,0.5,c1ccc(Nc2ccccc2)cc1
1676,O=C(O)c1ccccc1Nc1cc(C#CC2CC2)cc(C(F)(F)F)c1,345.3152,5.3398,49.33,1,0,4,3,2,0.21052631578947367,0,25,0.6,C(#CC1CC1)c1cccc(Nc2ccccc2)c1
1677,CCCCc1cc2cccc(C(=O)O)c2n1-c1cccc(C(F)(F)F)c1,361.3576,6.0871,42.23,0,0,6,3,3,0.25,0,26,0.5769230769230769,c1ccc(-n2ccc3ccccc32)cc1
1678,Oc1cc(-c2ccccc2Nc2cccc(C(F)(F)F)c2)on1,320.2659,4.8155,58.29,2,3,4,3,3,0.0625,0,23,0.7391304347826086,c1ccc(Nc2ccccc2-c2ccno2)cc1
1679,CCCCC#Cc1ccc(Nc2ccccc2C(=O)O)cc1C(F)(F)F,361.3576,6.372,49.33,1,0,6,2,2,0.25,0,26,0.46153846153846156,c1ccc(Nc2ccccc2)cc1
1680,CC#Cc1ccc(Nc2ccccc2C(=O)O)cc1C(F)(F)F,319.2779,5.0034,49.33,1,0,4,2,2,0.11764705882352941,0,23,0.5217391304347826,c1ccc(Nc2ccccc2)cc1
1681,CCCCCNC(=O)c1ccc(Nc2ccccc2C(=O)O)cc1C(F)(F)F,394.3875,4.9198,78.43,2,1,10,2,2,0.3,0,28,0.42857142857142855,c1ccc(Nc2ccccc2)cc1
1682,FC(F)(F)c1cc(-c2ccccc2)nc(Nc2ccccc2-c2nnn[nH]2)n1,383.33,5.1068,92.27,1,5,5,4,4,0.05555555555555555,0,28,0.8214285714285714,c1ccc(-c2ccnc(Nc3ccccc3-c3nnn[nH]3)n2)cc1
1683,COC(=O)C1=CC=CC=C1NC2=CC=CC(=C2)C(F)(F)F,295.2565,4.1778,38.33,1,2,5,2,2,0.13333333333333333,0,21,0.5714285714285714,c1ccc(Nc2ccccc2)cc1
1684,FC(F)(F)c1cccc(Nc2ccccc2-c2cnoc2)c1,304.2665,4.1126,38.06,1,2,4,3,3,0.0625,0,22,0.7727272727272727,c1ccc(Nc2ccccc2-c2cnoc2)cc1
1685,FC(F)(F)c1cccc(Nc2ccccc2-c2cnn[nH]2)c1,304.2698,4.0636,53.6,2,2,4,3,3,0.06666666666666667,0,22,0.7727272727272727,c1ccc(Nc2ccccc2-c2cnn[nH]2)cc1
1686,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CCCCC34,310.473,5.8288,20.23,2,1,1,4,0,0.7272727272727273,0,23,0.7391304347826086,C=C1CC2CCCC2C2CCC3=CCCCC3C12
1687,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,295.2927,3.1939,84.07999999999998,2,4,5,3,3,0.0625,0,22,0.6818181818181818,O=C(c1ccccc1)c1ccc2nc[nH]c2c1
1688,COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F.C(C(C(=O)O)O)C(=O)O,635.5931,3.2806,193.60999999999996,3,7,13,5,4,0.21875,0,46,0.5434782608695652,O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc4ccccc34)cc2)CC1
1689,CCC12CCC3C(C1C=CC2(C#C)O)CCC4=CC(=O)CCC34,310.4299,4.2154,37.3,2,2,1,4,0,0.6666666666666666,0,23,0.7391304347826086,O=C1C=C2CCC3C4C=CCC4CCC3C2CC1
1690,COC1=CC2=C(C=CN=C2C=C1OC)OC3=CC=C(C=C3)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F,501.5057,4.3428,98.78,2,6,10,5,4,0.17857142857142858,0,37,0.6756756756756757,O=C(Nc1ccccc1)C1(C(=O)Nc2ccc(Oc3ccnc4ccccc34)cc2)CC1
1691,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C,298.3746,3.1709,46.150000000000006,0,5,1,4,0,1.0,0,21,0.7619047619047619,C1CC2CCOC3OC4CCC(C1)C23OO4
1692,CC1CC(=O)C=C(C12C(=O)C3=C(O2)C(=C(C=C3OC)OC)Cl)OC,352.7663,2.062,71.06000000000002,0,6,3,3,1,0.4117647058823529,0,24,0.5833333333333334,O=C1C=CC2(CC1)Oc1ccccc1C2=O
1693,CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,324.4565,4.5807,37.3,2,2,1,4,0,0.6818181818181818,0,24,0.7083333333333334,C=C1CC2CCCC2C2CCC3=CC(=O)CCC3C12
1694,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,298.4192,4.0688,37.3,2,2,0,4,0,0.75,0,22,0.7727272727272727,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
1695,CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=CC=CC=C3NC2=O,310.3471,2.4853,82.19,2,1,4,3,2,0.2222222222222222,0,23,0.6086956521739131,O=C1Nc2ccccc2C1=Cc1ccc[nH]1
1696,COC1=C(C=C(C=C1)C=CC2=CC(=C(C(=C2)OC)OC)OC)OP(=O)([O-])[O-].[Na+].[Na+],440.292,1.8478,109.34,0,6,8,2,2,0.2222222222222222,0,29,0.41379310344827586,C(=Cc1ccccc1)c1ccccc1
1697,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O.CS(=O)(=O)O,750.7002,3.8254,172.58,3,6,6,7,2,0.6060606060606061,0,48,0.5833333333333334,O=C(NC1OC2C3CCCN3C(=O)CN2C1=O)C1C=C2c3cccc4[nH]cc(c34)CC2NC1
1698,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,414.4053,2.1117,92.68,1,8,4,5,2,0.4090909090909091,0,30,0.7333333333333333,O=C1OCC2Cc3cc4c(cc3C(c3ccccc3)C12)OCO4
1699,CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,778.9323,5.146,133.87,2,8,10,9,3,0.5333333333333333,0,57,0.6491228070175439,C1=CC2CC(c3ccc4c(c3)C35CCN6CC=CC(CCC3N4)C65)c3[nH]c4ccccc4c3CN(C1)C2
1700,CCOC(=O)NC1CCC2C(C1)CC3C(C2C=CC4=NC=C(C=C4)C5=CC(=CC=C5)F)C(OC3=O)C,492.5817,5.3493,77.52000000000001,1,5,7,5,2,0.4827586206896552,0,36,0.6944444444444444,O=C1OCC2C1CC1CCCCC1C2C=Cc1ccc(-c2ccccc2)cn1
1701,CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,312.4458,4.525,37.3,2,2,1,4,0,0.7619047619047619,0,23,0.7391304347826086,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
1702,CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C,528.5297,5.5973,58.2,2,2,5,5,1,0.6296296296296297,0,37,0.6216216216216216,O=C1C=CC2C(CCC3C2CCC2C(C(=O)Nc4ccccc4)CCC23)N1
1703,CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)[O-])Cl.[Na+],318.1305,4.1217,52.16,1,0,3,2,2,0.07142857142857142,0,20,0.6,c1ccc(Nc2ccccc2)cc1
1704,CC1=C(C=CC=C1NC2=C(C=CC=N2)C(=O)O)C(F)(F)F.CNCC(C(C(C(CO)O)O)O)O,491.4581,1.0062,175.39999999999998,6,6,10,2,2,0.42857142857142855,0,34,0.35294117647058826,c1ccc(Nc2ccccn2)cc1
1705,CC1CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C,386.5244,3.3691,60.440000000000005,0,4,3,4,0,0.7916666666666666,0,28,0.6071428571428571,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
1706,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,810.9741,4.636,154.1,3,9,10,9,3,0.5869565217391305,0,59,0.6440677966101694,C1=CC2CCC3Nc4ccc(C5CC6CCCN(CCc7c5[nH]c5ccccc75)C6)cc4C34CCN(C1)C24
1707,CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)O,261.7036,4.1351,49.33,1,0,3,2,2,0.07142857142857142,0,18,0.6666666666666666,c1ccc(Nc2ccccc2)cc1
1708,CC(C1=NC(=CS1)C2=CC=C(C=C2)C#N)C(CN3C=NC=N3)(C4=C(C=CC(=C4)F)F)O,437.4651,3.038,87.62,1,5,6,4,4,0.18181818181818182,0,31,0.7096774193548387,c1ccc(-c2csc(CC(Cn3cncn3)c3ccccc3)n2)cc1
1709,CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C,296.4034,3.1129,34.14,0,2,0,4,0,0.6,0,22,0.7727272727272727,C=C1CC2C(CCC3C(=O)CCC32)C2C=CC(=O)C=C12
1710,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,705.6334,6.3567,104.70000000000002,0,7,11,7,5,0.37142857142857144,0,49,0.7959183673469388,O=c1[nH]ncn1-c1ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccccc5)O4)cc3)CC2)cc1
1711,CC1CN(CC(O1)C)C2=NC=C(C=C2)NC(=O)C3=CC=CC(=C3C)C4=CC=C(C=C4)OC(F)(F)F.OP(=O)(O)O.OP(=O)(O)O,681.4885,5.6457,219.20999999999998,1,10,7,4,3,0.3076923076923077,0,45,0.5333333333333333,O=C(Nc1ccc(N2CCOCC2)nc1)c1cccc(-c2ccccc2)c1
1712,CCC(=O)OC1(C(CC2C1(CC(C3(C2CC(C4=CC(=O)C=CC43C)F)F)O)C)C)C(=O)CCl,484.9604,3.3037,80.67000000000002,1,5,5,4,0,0.72,0,33,0.5151515151515151,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21
